"country","year","val"
"Greece","1991","98.9839877030104"
"Guadeloupe","2012","99.93491"
"Guadeloupe","2004","99.85111"
"Guadeloupe","1994","99.55211"
"Guatemala","2012","93.6534707975812"
"Guatemala","2002","82.2202623281839"
"Guatemala","1994","75.9882058039014"
"Guinea","2010","31.4064168842036"
"Guinea","2003","47.0912599944858"
"Guinea","1996","27.7163872166815"
"Guinea-Bissau","2012","74.27579"
"Guinea-Bissau","2000","59.4928478543563"
"Guyana","2009","93.0989418991123"
"Haiti","2006","72.3467183177461"
"Haiti","2003","81.6163278219897"
"Honduras","2012","94.9809541567886"
"Honduras","2011","95.925002767396"
"Honduras","2010","95.150691290813"
"Honduras","2007","93.9243056645222"
"Honduras","2001","88.9427218082088"
"Hungary","2012","99.38648"
"Hungary","2004","99.00204"
"Hungary","1994","99.14558"
"India","2006","81.1308596896311"
"India","2001","76.4257038563771"
"India","1991","61.9002821833622"
"Indonesia","2011","98.7780012405868"
"Indonesia","2009","99.4737438602005"
"Indonesia","2008","99.4601054391532"
"Indonesia","2006","96.6510403309911"
"Indonesia","2004","98.705455203391"
"Indonesia","1990","96.2075579983999"
"Iran (Islamic Republic of)","2012","98.0342462650784"
"Iran (Islamic Republic of)","2008","98.6556960536641"
"Iran (Islamic Republic of)","2006","96.6437092232051"
"Iran (Islamic Republic of)","2005","97.4315253937842"
"Iran (Islamic Republic of)","2002","93.02830461"
"Iran (Islamic Republic of)","1996","93.0283046111421"
"Iran (Islamic Republic of)","1991","86.9742647031619"
"Iraq","2012","82.15785"
"Iraq","2000","84.7968034304649"
"Israel","2011","99.5497936895455"
"Italy","2012","99.91783"
"Italy","2001","99.8121315051286"
"Jamaica","2012","95.87227"
"Jamaica","1999","91.6034103802023"
"Jordan","2012","99.1057201084786"
"Jordan","2011","99.1486845161199"
"Jordan","2010","98.7623532039233"
"Jordan","2007","98.9493433395872"
"Jordan","2005","98.9753874997275"
"Jordan","2003","99.132588141204"
"Kazakhstan","2009","99.8345124020463"
"Kazakhstan","1999","99.8451345550666"
"Kenya","2007","82.3904723149426"
"Kenya","2000","92.5281758731042"
"Korea, Democratic People's Republic of","2008","99.999691813171"
"Kuwait","2012","98.7822620508028"
"Kuwait","2008","98.6433509456829"
"Kuwait","2007","98.4472286258394"
"Kuwait","2006","98.5121665356158"
"Kuwait","2005","99.7333641671966"
"Kuwait","1995","92.0430628095037"
"Kyrgyzstan","2009","99.7518502175295"
"Kyrgyzstan","1999","99.6956270342964"
"Lao People's Democratic Republic","2005","83.9310628385829"
"Lao People's Democratic Republic","2001","78.4579851345922"
"Lao People's Democratic Republic","2000","80.5985552115583"
"Lao People's Democratic Republic","1995","71.133633313126"
"Latvia","2011","99.8354313116451"
"Latvia","2000","99.7502643968622"
"Lebanon","2007","98.714788854215"
"Lesotho","2009","83.1944104323841"
"Lesotho","2000","90.9269027882442"
"Liberia","2007","49.0741093023888"
"Liberia","2004","49.15212"
"Liberia","1994","59.98444"
"Libyan Arab Jamahiriya","2012","99.91581"
"Libyan Arab Jamahiriya","2004","99.64939"
"Libyan Arab Jamahiriya","1994","89.3379"
"Lithuania","2011","99.8558012189665"
"Lithuania","2001","99.7016664490272"
"Madagascar","2009","64.9402486686136"
"Madagascar","2000","70.2362204724409"
"Malawi","2010","72.1395643813808"
"Malawi","1998","76.0075007402046"
"Malaysia","2010","98.4187138102841"
"Malaysia","2000","97.2378015153939"
"Malaysia","1991","95.5638811137976"
"Maldives","2006","99.3010066054189"
"Maldives","2000","98.1701231008096"
"Maldives","1995","98.1701231008096"
"Mali","2011","47.1369799915241"
"Mali","2010","44.3017093410288"
"Mali","2006","38.8161205716805"
"Mali","2003","30.54688"
"Mali","1998","24.1866656742311"
"Malta","2005","98.2650303791804"
"Malta","1995","96.0322749130991"
"Martinique","2012","99.8789"
"Martinique","2004","99.52312"
"Martinique","1994","99.53008"
"Mauritania","2007","56.122434719092"
"Mauritania","2000","61.336645972944"
"Mauritius","2011","98.130354941242"
"Mauritius","2000","94.5389629964579"
"Mauritius","1990","91.1919926295339"
"Mexico","2012","98.8754158046833"
"Mexico","2011","98.4617725213916"
"Mexico","2010","98.4345190665441"
"Mexico","2009","98.524660888921"
"Mexico","2008","98.3823025300584"
"Mexico","2007","98.1560897814403"
"Mexico","2006","97.8956591602578"
"Mexico","2005","97.6358426756218"
"Mexico","2004","97.5644405087615"
"Mexico","2002","97.6045834329082"
"Mexico","2000","96.6122788568952"
"Mexico","1990","95.4182432119444"
"Mongolia","2010","98.4602457495799"
"Mongolia","2000","97.7101194328293"
"Montenegro","2011","99.2118192592252"
"Morocco","2011","81.5100678554521"
"Morocco","2009","79.4736916803073"
"Morocco","2008","77.8629626360387"
"Morocco","2004","70.4575928484324"
"Morocco","1994","58.4348880844531"
"Mozambique","2009","67.149637302153"
"Mozambique","2003","61.8928891991623"
"Mozambique","1997","46.9699998649696"
"Myanmar","2012","96.02813"
"Myanmar","2000","94.5863125638407"
"Namibia","2007","87.0954120880056"
"Namibia","2001","92.3367141157737"
"Namibia","1991","88.1124310893703"
"Nepal","2011","82.3536867421417"
"Nepal","2001","70.0536225833686"
"Nepal","1991","49.6037178385302"
"Netherlands Antilles","1992","96.980579477703"
"New Caledonia","2012","99.64012"
"New Caledonia","1996","99.094605866815"
"Nicaragua","2005","87.00925049166"
"Nicaragua","2001","86.2225183945626"
"Niger","2012","23.5237779546856"
"Niger","2005","36.5467791862567"
"Niger","2001","19.7911938038813"
"Nigeria","2008","66.3835449412035"
"Nigeria","2003","68.9937775079678"
"Nigeria","1991","71.1890641685793"
"Oman","2010","97.7437254949208"
"Oman","2008","97.6298215406401"
"Oman","2003","97.2813300267647"
"Pakistan","2011","70.7693262576421"
"Pakistan","2010","71.2596225478023"
"Pakistan","2009","70.6762715022046"
"Pakistan","2008","71.1129099958026"
"Pakistan","2006","69.1657992565056"
"Pakistan","2005","65.0865814301232"
"Pakistan","1998","55.330521521943"
"Palau","2013","99.8114732022623"
"Panama","2010","97.6385310289283"
"Panama","2000","96.0798491952245"
"Panama","1990","95.0867787809101"
"Papua New Guinea","2012","71.19374"
"Papua New Guinea","2000","66.6789939337754"
"Paraguay","2010","98.6104486219914"
"Paraguay","2009","98.4972896711634"
"Paraguay","2008","97.9642372203163"
"Paraguay","2007","98.7944612700758"
"Paraguay","1992","95.6073391213865"
"Peru","2012","98.6981634472348"
"Peru","2007","97.3562161689607"
"Peru","2006","97.7571257817096"
"Peru","2005","97.1237598531369"
"Peru","2004","96.7556253939089"
